cohortGo,feature,e_nr,ne_nr,e_r,ne_r,events,no_events,responders,non_responders,total_patients,direction,fisher_pval,or,ci_low,ci_high,group,ct,no_dcb,dcb,type,p_bh,p_by,mechanism
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_6_lt75_or_rna_geneset_gene_set_tim3_lt75,18,1,7,15,25,16,22,19,41,Non-Response,5.90551880603158e-05,0.0288266334170056,0.000591048611124194,0.248946742975493,mechanism,41,19,22,combination,0.0044148301003362,0.0555220287520581,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Multikinase inhibitor,rna_geneset_KEGG_ALZHEIMERS_DISEASE_lt50_or_rna_geneset_KEGG_OXIDATIVE_PHOSPHORYLATION_lt50,53,28,14,35,67,63,49,81,130,Non-Response,5.93679228703318e-05,0.214115184315915,0.0902034768935823,0.485932719240286,mechanism,130,81,49,combination,0.00442458503056359,0.0556447092412843,Multikinase inhibitor
Pan-Cancer ## Taxane,rna_geneset_gene_set_immune_checkpoint_genes_lt75_and_rna_geneset_KEGG_CITRATE_CYCLE_TCA_CYCLE_gt50,42,25,9,31,51,56,40,67,107,Non-Response,6.03619898258863e-05,0.175901522013068,0.0627706551979838,0.453643806590056,mechanism,107,67,40,combination,0.0044877635215864,0.0564392580495868,Taxane
Pan-Cancer ## Taxane,rna_geneset_KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS_gt75_or_rna_geneset_KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS_gt75,42,25,9,31,51,56,40,67,107,Non-Response,6.03619898258863e-05,0.175901522013068,0.0627706551979838,0.453643806590056,mechanism,107,67,40,combination,0.0044877635215864,0.0564392580495868,Taxane
Pan-Cancer ## Multikinase inhibitor,drivers_total_gt50_or_rna_geneset_KEGG_HUNTINGTONS_DISEASE_lt50,56,25,16,33,72,58,49,81,130,Non-Response,6.06943688365762e-05,0.219282599824676,0.0938678418814168,0.493490108854149,mechanism,130,81,49,combination,0.00450423687087614,0.0566464310895726,Multikinase inhibitor
Pan-Cancer ## Multikinase inhibitor,purity_polyclonalProportion_gt25_or_rna_geneset_KEGG_ERBB_SIGNALING_PATHWAY_gt75,56,25,16,33,72,58,49,81,130,Non-Response,6.06943688365762e-05,0.219282599824676,0.0938678418814168,0.493490108854149,mechanism,130,81,49,combination,0.00450423687087614,0.0566464310895726,Multikinase inhibitor
Pan-Cancer ## Anti-PD-1,purity_tmbPerMb_lt75_and_rna_geneset_KEGG_HEDGEHOG_SIGNALING_PATHWAY_gt75,32,159,3,115,35,274,118,191,309,Non-Response,6.37702300844167e-05,0.130243925721189,0.0249192975621588,0.431954433017304,mechanism,309,191,118,combination,0.00467700129511321,0.0588191605291705,Anti-PD-1
Pan-Cancer ## Multikinase inhibitor,drivers_pathway_perplexity_total_gt75_or_rna_geneset_KEGG_OXIDATIVE_PHOSPHORYLATION_lt50,51,30,13,36,64,66,49,81,130,Non-Response,6.42941020642336e-05,0.215168466033285,0.0895572548728239,0.491781756166586,mechanism,130,81,49,combination,0.0047090506339821,0.0592222211846705,Multikinase inhibitor
Pan-Cancer ## Taxane,rna_geneset_KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS_gt75_or_rna_geneset_KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY_lt75,66,1,29,11,95,12,40,67,107,Non-Response,6.47404867320332e-05,0.0411058698914081,0.000919968448934901,0.306006770434423,mechanism,107,67,40,combination,0.00471836560361055,0.0593393686172515,Taxane
Pan-Cancer ## Taxane,rna_geneset_KEGG_CHRONIC_MYELOID_LEUKEMIA_lt50_or_rna_geneset_KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY_lt75,66,1,29,11,95,12,40,67,107,Non-Response,6.47404867320332e-05,0.0411058698914081,0.000919968448934901,0.306006770434423,mechanism,107,67,40,combination,0.00471836560361055,0.0593393686172515,Taxane
Pan-Cancer ## Taxane,rna_geneset_KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY_lt75_or_rna_geneset_KEGG_STEROID_BIOSYNTHESIS_lt25,66,1,29,11,95,12,40,67,107,Non-Response,6.47404867320332e-05,0.0411058698914081,0.000919968448934901,0.306006770434423,mechanism,107,67,40,combination,0.00471836560361055,0.0593393686172515,Taxane
Pan-Cancer ## Taxane,rna_geneset_KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY_lt75_or_rna_geneset_KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS_gt75,66,1,29,11,95,12,40,67,107,Non-Response,6.47404867320332e-05,0.0411058698914081,0.000919968448934901,0.306006770434423,mechanism,107,67,40,combination,0.00471836560361055,0.0593393686172515,Taxane
Pan-Cancer ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_10_lt75_and_rna_geneset_KEGG_HEDGEHOG_SIGNALING_PATHWAY_gt75,41,150,6,112,47,262,118,191,309,Non-Response,6.48316790334547e-05,0.196851451627412,0.0659660881297497,0.488385650041942,mechanism,309,191,118,combination,0.00472077982421929,0.0593697304710501,Anti-PD-1
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_PRIMARY_IMMUNODEFICIENCY_lt75,136,55,57,61,193,116,118,191,309,Non-Response,6.51708748288892e-05,0.379161120584443,0.227840808306974,0.627033822318685,mechanism,409,247,162,univariate,0.00473276190505928,0.0595204201741164,Anti-PD-1
Pan-Cancer ## Anti-EGFR,cn_simple_chr1_p_lt75_and_rna_geneset_KEGG_COLORECTAL_CANCER_lt50,25,7,3,14,28,21,17,32,49,Non-Response,6.51603923295699e-05,0.0647290372120754,0.00922982853266888,0.316742621242501,mechanism,49,32,17,combination,0.00473276190505928,0.0595204201741164,Anti-EGFR
Pan-Cancer ## Anti-EGFR,rna_geneset_KEGG_COLORECTAL_CANCER_lt50_and_rna_geneset_KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM_gt50,25,7,3,14,28,21,17,32,49,Non-Response,6.51603923295699e-05,0.0647290372120754,0.00922982853266888,0.316742621242501,mechanism,49,32,17,combination,0.00473276190505928,0.0595204201741164,Anti-EGFR
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,drivers_pathway_MYC_eq0_and_rna_geneset_KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION_lt75,79,19,33,33,112,52,66,98,164,Non-Response,6.6114135855265e-05,0.242805008357015,0.11274022233895,0.509314407182204,mechanism,164,98,66,combination,0.00478843040614449,0.060220521434548,Platinum/Pyrimidine (ant)agonist
Prostate ## Anti-AR,purity_svTMB_gt75_or_rna_geneset_HALLMARK_WNT_BETA_CATENIN_SIGNALING_gt50,41,17,4,17,45,34,21,58,79,Non-Response,6.6101839363293e-05,0.100886176208512,0.0214823157873491,0.368516990137142,mechanism,79,58,21,combination,0.00478843040614449,0.060220521434548,Anti-AR
Pan-Cancer ## Multikinase inhibitor,rna_geneset_Colostage_one_gt25_and_rna_geneset_KEGG_OXIDATIVE_PHOSPHORYLATION_lt50,35,46,5,44,40,90,49,81,130,Non-Response,6.62341562834522e-05,0.151381854288524,0.0424067743026561,0.436822846464506,mechanism,130,81,49,combination,0.00479285329033234,0.0602761447535577,Multikinase inhibitor
Breast ER+/HER- ## Aromatase inhibitor,cn_simple_chr3_q_gt25_or_rna_geneset_HALLMARK_ALLOGRAFT_REJECTION_lt25,19,1,11,17,30,18,28,20,48,Non-Response,6.77527192364481e-05,0.0365694779025525,0.000781169401795967,0.292964076832278,mechanism,48,20,28,combination,0.00486445553576075,0.0611766328446137,Aromatase inhibitor
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_KEGG_CARDIAC_MUSCLE_CONTRACTION_lt50_or_signature_log_DBS_denovo_5_eq0,95,3,50,16,145,19,66,98,164,Non-Response,6.8312277687799e-05,0.100079940314101,0.0178486698848474,0.37302365932151,mechanism,164,98,66,combination,0.0048931452543968,0.0615374420596451,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_AXON_GUIDANCE_gt75_or_rna_geneset_KEGG_HEDGEHOG_SIGNALING_PATHWAY_gt75,67,124,17,101,84,225,118,191,309,Non-Response,6.84695294400691e-05,0.312622305607122,0.161428567298749,0.579437599046553,mechanism,309,191,118,combination,0.00490224947067211,0.0616519390043325,Anti-PD-1
Pan-Cancer ## Anti-PD-1,clin_hasSystemicPreTreatment_and_rna_geneset_KEGG_BASAL_CELL_CARCINOMA_gt75,38,153,5,113,43,266,118,191,309,Non-Response,6.87177976280619e-05,0.17895368792123,0.0532842889702264,0.475511272855971,mechanism,309,191,118,combination,0.00490427570033725,0.0616774213851194,Anti-PD-1
Pan-Cancer ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_6_lt75_and_rna_geneset_KEGG_AXON_GUIDANCE_gt75,35,156,4,114,39,270,118,191,309,Non-Response,6.88296113615764e-05,0.157113801653504,0.0394535510299592,0.457400057815895,mechanism,309,191,118,combination,0.00490427570033725,0.0616774213851194,Anti-PD-1
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_KEGG_P53_SIGNALING_PATHWAY_lt75_or_signature_log_DBS_denovo_5_eq0,94,4,49,17,143,21,66,98,164,Non-Response,6.88149474505186e-05,0.124276498748081,0.0288348184620004,0.408821062817581,mechanism,164,98,66,combination,0.00490427570033725,0.0616774213851194,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_KEGG_RIBOSOME_lt25_or_signature_log_SBS20_eq0,94,4,49,17,143,21,66,98,164,Non-Response,6.88149474505186e-05,0.124276498748081,0.0288348184620004,0.408821062817581,mechanism,164,98,66,combination,0.00490427570033725,0.0616774213851194,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr18_p_gt25_and_rna_geneset_battle_tgfb_caf_Lrrc15_Fibroblasts_gt25,47,17,10,23,57,40,33,64,97,Non-Response,6.86412634173257e-05,0.160786635094896,0.0556160011520585,0.434095492616303,mechanism,97,64,33,combination,0.00490427570033725,0.0616774213851194,Pyrimidine (ant)agonist
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr18_p_gt25_and_rna_geneset_gene_set_tgfb_caf_Lrrc15_Fibroblasts_gt25,47,17,10,23,57,40,33,64,97,Non-Response,6.86412634173257e-05,0.160786635094896,0.0556160011520585,0.434095492616303,mechanism,97,64,33,combination,0.00490427570033725,0.0616774213851194,Pyrimidine (ant)agonist
Pan-Cancer ## Anti-EGFR,cn_simple_chr1_p_lt75_and_rna_geneset_KEGG_NON_SMALL_CELL_LUNG_CANCER_lt75,28,4,5,12,33,16,17,32,49,Non-Response,7.00893935924001e-05,0.0646764449273838,0.0103171383810442,0.314106846537247,mechanism,49,32,17,combination,0.00496358676800395,0.062423332491428,Anti-EGFR
Pan-Cancer ## Anti-EGFR,rna_geneset_HALLMARK_APICAL_SURFACE_lt50_and_rna_geneset_KEGG_COLORECTAL_CANCER_lt50,28,4,5,12,33,16,17,32,49,Non-Response,7.00893935924001e-05,0.0646764449273838,0.0103171383810442,0.314106846537247,mechanism,49,32,17,combination,0.00496358676800395,0.062423332491428,Anti-EGFR
Pan-Cancer ## Anti-EGFR,rna_geneset_HALLMARK_APICAL_SURFACE_lt50_and_rna_geneset_KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM_lt75,28,4,5,12,33,16,17,32,49,Non-Response,7.00893935924001e-05,0.0646764449273838,0.0103171383810442,0.314106846537247,mechanism,49,32,17,combination,0.00496358676800395,0.062423332491428,Anti-EGFR
Pan-Cancer ## Anti-EGFR,rna_geneset_HALLMARK_APICAL_SURFACE_lt50_and_rna_geneset_KEGG_VEGF_SIGNALING_PATHWAY_lt75,28,4,5,12,33,16,17,32,49,Non-Response,7.00893935924001e-05,0.0646764449273838,0.0103171383810442,0.314106846537247,mechanism,49,32,17,combination,0.00496358676800395,0.062423332491428,Anti-EGFR
Pan-Cancer ## Multikinase inhibitor,cn_simple_chr17_p_lt75_or_drivers_total_gt50,100,10,42,22,142,32,64,110,174,Non-Response,7.06026771715326e-05,0.1929696401475,0.0746555044419802,0.467599401907783,mechanism,174,110,64,combination,0.00499341196291294,0.0627984217455188,Multikinase inhibitor
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr13_q_gt25_and_fusion_total_gt50,43,30,8,32,51,62,40,73,113,Non-Response,7.1100721929912e-05,0.177255779974064,0.0616144536042105,0.460950649917758,mechanism,113,73,40,combination,0.00501554671772661,0.0630767940645556,Pyrimidine (ant)agonist
Pan-Cancer ## Anti-PD-1,neo_ct_lt75_and_rna_geneset_KEGG_RENIN_ANGIOTENSIN_SYSTEM_gt50,49,139,9,107,58,246,116,188,304,Non-Response,7.16120973871728e-05,0.239565162104951,0.0989773525011998,0.52097755145479,mechanism,304,188,116,combination,0.00503850446168738,0.0633655165048993,Anti-PD-1
Pan-Cancer ## Aromatase inhibitor,cn_simple_chr3_q_gt25,29,6,12,23,41,29,35,35,70,Non-Response,7.40762218599451e-05,0.112100044607571,0.0293413522198651,0.371105128324829,mechanism,70,35,35,univariate,0.00517159532931874,0.0650393011832049,Aromatase inhibitor
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,drivers_pathway_MYC_eq0_and_signature_log_SBS_denovo_26_eq0,94,26,38,38,132,64,76,120,196,Non-Response,7.7149477133397e-05,0.278613174578875,0.141009500388874,0.541339681932425,mechanism,196,120,76,combination,0.0053516854449386,0.0673041603850678,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Anti-PD-1,hotspot_ACVR2A_pos10_14868368_or_rna_geneset_HALLMARK_KRAS_SIGNALING_DN_gt25,130,61,53,65,183,126,118,191,309,Non-Response,7.87340367302182e-05,0.383868343892083,0.231795210638846,0.631448991993112,mechanism,309,191,118,combination,0.00543147938237591,0.0683076692830198,Anti-PD-1
Pan-Cancer ## Anti-PD-1,hotspot_ACVR2A_pos30_4956123_or_rna_geneset_HALLMARK_KRAS_SIGNALING_DN_gt25,130,61,53,65,183,126,118,191,309,Non-Response,7.87340367302182e-05,0.383868343892083,0.231795210638846,0.631448991993112,mechanism,309,191,118,combination,0.00543147938237591,0.0683076692830198,Anti-PD-1
Pan-Cancer ## Taxane,rna_geneset_CELL_PROLIFERATION_GO_0008283_lt50_and_rna_geneset_KEGG_CITRATE_CYCLE_TCA_CYCLE_gt50,36,31,6,34,42,65,40,67,107,Non-Response,7.93359821285007e-05,0.154690581094398,0.0467543247873938,0.437993163442468,mechanism,107,67,40,combination,0.00546836457063585,0.0687715468131964,Taxane
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION_lt75_and_signature_log_SBS20_eq0,85,13,39,27,124,40,66,98,164,Non-Response,7.95980304572954e-05,0.22317838235239,0.0947369357787201,0.502832954849001,mechanism,164,98,66,combination,0.00547713946521173,0.0688819021242426,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_HEDGEHOG_SIGNALING_PATHWAY_gt75,53,138,11,107,64,245,118,191,309,Non-Response,7.97503186858936e-05,0.268700748796895,0.120542341558702,0.55214701670328,mechanism,409,247,162,univariate,0.00548297772418137,0.0689553255573095,Anti-PD-1
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr18_p_gt25,57,16,16,24,73,40,40,73,113,Non-Response,7.98792833411174e-05,0.190387977719237,0.0739885038876795,0.469922661991809,mechanism,113,73,40,univariate,0.0054872039343891,0.0690084754542101,Pyrimidine (ant)agonist
Lung NSCLC ## Anti-PD-1,neo_ct_lt75_or_purity_tmbPerMb_lt75,24,20,1,20,25,40,21,44,65,Non-Response,8.2754202423955e-05,0.0434243884898433,0.000971340213981794,0.318514787806353,mechanism,65,44,21,combination,0.00561882204869301,0.0706637384112414,Anti-PD-1
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr18_p_gt25_or_fusion_total_gt50,69,4,26,14,95,18,40,73,113,Non-Response,8.27974367991516e-05,0.110117947128656,0.0241689196901599,0.391918586687655,mechanism,113,73,40,combination,0.00561882204869301,0.0706637384112414,Pyrimidine (ant)agonist
Pan-Cancer ## Anti-EGFR,cn_simple_chr1_p_lt75_and_rna_geneset_KEGG_VEGF_SIGNALING_PATHWAY_lt75,27,5,4,13,31,18,17,32,49,Non-Response,8.44577179240746e-05,0.0619768177171295,0.0099508253444721,0.297501160596018,mechanism,49,32,17,combination,0.0056680423474913,0.0712827454359636,Anti-EGFR
Pan-Cancer ## Anti-EGFR,rna_geneset_KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM_gt50_and_rna_geneset_KEGG_NON_SMALL_CELL_LUNG_CANCER_lt75,27,5,4,13,31,18,17,32,49,Non-Response,8.44577179240746e-05,0.0619768177171295,0.0099508253444721,0.297501160596018,mechanism,49,32,17,combination,0.0056680423474913,0.0712827454359636,Anti-EGFR
Pan-Cancer ## Multikinase inhibitor,clin_age_lt25_or_cn_simple_chr17_p_lt75,95,15,38,26,133,41,64,110,174,Non-Response,8.39968416022558e-05,0.232996516150096,0.102395510845368,0.512998012334528,mechanism,174,110,64,combination,0.0056680423474913,0.0712827454359636,Multikinase inhibitor
Pan-Cancer ## Taxane,rna_geneset_KEGG_CHRONIC_MYELOID_LEUKEMIA_lt50_or_rna_geneset_KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS_gt75,58,9,20,20,78,29,40,67,107,Non-Response,8.41064963544023e-05,0.158415538307004,0.0538613007754921,0.432691511663502,mechanism,107,67,40,combination,0.0056680423474913,0.0712827454359636,Taxane
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,lilac_hla_cn_B44_gt0_or_rna_geneset_KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION_lt75,91,2,51,14,142,16,65,93,158,Non-Response,8.54649197631502e-05,0.0812474307235164,0.00862626393589769,0.375245107650047,mechanism,158,93,65,combination,0.00573048454583451,0.0720680344398349,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Taxane,rna_geneset_KEGG_CHRONIC_MYELOID_LEUKEMIA_lt50_and_rna_geneset_KEGG_STEROID_BIOSYNTHESIS_gt25,50,17,14,26,64,43,40,67,107,Non-Response,8.62864209863271e-05,0.186437335454238,0.0714364095196529,0.464349115067135,mechanism,107,67,40,combination,0.00578079912630194,0.072700803429778,Taxane
Bladder Urothelial ## Anti-PD-1,purity_tmbPerMb_lt75_or_rna_geneset_KEGG_HEDGEHOG_SIGNALING_PATHWAY_gt75,27,7,4,15,31,22,19,34,53,Non-Response,8.73099917370455e-05,0.0739165346434548,0.0132995420732357,0.321967235843857,mechanism,53,34,19,combination,0.00581106428017197,0.0730814257199153,Anti-PD-1
Breast ER+/HER- ## Aromatase inhibitor,cn_simple_chr11_q_gt50_or_rna_geneset_HALLMARK_ALLOGRAFT_REJECTION_lt25,17,3,7,21,24,24,28,20,48,Non-Response,8.82777082593549e-05,0.0635061055492916,0.00911073037955655,0.307171374214875,mechanism,48,20,28,combination,0.00586826607013679,0.0738008100121566,Aromatase inhibitor
Breast ER+/HER- ## Aromatase inhibitor,cn_simple_chr21_p_gt50_or_cn_simple_chr3_q_gt25,22,2,14,21,36,23,35,24,59,Non-Response,8.90612280477331e-05,0.063711659288663,0.00630382729057803,0.324644203283016,mechanism,59,24,35,combination,0.00590586360444752,0.0742736461878562,Aromatase inhibitor
Breast ER+/HER- ## Aromatase inhibitor,cn_simple_chr21_q_gt50_or_cn_simple_chr3_q_gt25,22,2,14,21,36,23,35,24,59,Non-Response,8.90612280477331e-05,0.063711659288663,0.00630382729057803,0.324644203283016,mechanism,59,24,35,combination,0.00590586360444752,0.0742736461878562,Aromatase inhibitor
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_EMT2_lt25_and_rna_geneset_gene_set_t_cell_gep_10_lt75,12,7,1,21,13,28,22,19,41,Non-Response,9.26833667819587e-05,0.0309144346858584,0.0006279018432691,0.270956039608746,mechanism,41,19,22,combination,0.00607666535161811,0.0764216925003487,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_EMT2_lt25_and_rna_geneset_gene_set_t_cell_gep_6_lt75,12,7,1,21,13,28,22,19,41,Non-Response,9.26833667819587e-05,0.0309144346858584,0.0006279018432691,0.270956039608746,mechanism,41,19,22,combination,0.00607666535161811,0.0764216925003487,Anti-CTLA-4/Anti-PD-1
Kidney ## Multikinase inhibitor,rna_geneset_KEGG_HISTIDINE_METABOLISM_lt75_and_rna_geneset_KEGG_LIMONENE_AND_PINENE_DEGRADATION_lt50,12,13,0,23,12,36,23,25,48,Non-Response,9.40507511753335e-05,0,0,0.254580900197091,mechanism,48,25,23,combination,0.0061394469253902,0.0772112495761255,Multikinase inhibitor
Prostate ## Taxane,cn_simple_chr18_q_lt25_or_rna_geneset_HALLMARK_UNFOLDED_PROTEIN_RESPONSE_gt50,32,9,4,14,36,23,18,41,59,Non-Response,9.40057533840415e-05,0.084917039172788,0.0161178336402023,0.352984468397664,mechanism,59,41,18,combination,0.0061394469253902,0.0772112495761255,Taxane
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_10_lt75,17,2,6,16,23,18,22,19,41,Non-Response,9.62984994022189e-05,0.0487568904472356,0.0042475142415953,0.295971981514748,mechanism,50,24,26,univariate,0.00618158049972443,0.0777411321474694,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_6_lt75,17,2,6,16,23,18,22,19,41,Non-Response,9.62984994022189e-05,0.0487568904472356,0.0042475142415953,0.295971981514748,mechanism,50,24,26,univariate,0.00618158049972443,0.0777411321474694,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-EGFR,rna_geneset_HALLMARK_APICAL_SURFACE_lt50,29,3,6,11,35,14,17,32,49,Non-Response,9.55663172863119e-05,0.0613465531589278,0.00835013350543154,0.319316907032392,mechanism,57,38,19,univariate,0.00618158049972443,0.0777411321474694,Anti-EGFR
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_10_lt75_and_rna_geneset_gene_set_t_cell_gep_6_lt75,17,2,6,16,23,18,22,19,41,Non-Response,9.62984994022189e-05,0.0487568904472356,0.0042475142415953,0.295971981514748,mechanism,41,19,22,combination,0.00618158049972443,0.0777411321474694,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_10_lt75_or_rna_geneset_gene_set_t_cell_gep_18_lt50,17,2,6,16,23,18,22,19,41,Non-Response,9.62984994022189e-05,0.0487568904472356,0.0042475142415953,0.295971981514748,mechanism,41,19,22,combination,0.00618158049972443,0.0777411321474694,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_10_lt75_or_rna_geneset_gene_set_t_cell_gep_6_lt75,17,2,6,16,23,18,22,19,41,Non-Response,9.62984994022189e-05,0.0487568904472356,0.0042475142415953,0.295971981514748,mechanism,41,19,22,combination,0.00618158049972443,0.0777411321474694,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_18_lt50_or_rna_geneset_gene_set_t_cell_gep_6_lt75,17,2,6,16,23,18,22,19,41,Non-Response,9.62984994022189e-05,0.0487568904472356,0.0042475142415953,0.295971981514748,mechanism,41,19,22,combination,0.00618158049972443,0.0777411321474694,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-PD-1,clin_hasSystemicPreTreatment_or_rna_geneset_KEGG_HEDGEHOG_SIGNALING_PATHWAY_gt75,126,65,51,67,177,132,118,191,309,Non-Response,9.58484100752889e-05,0.39392491229178,0.238385057936347,0.646510530750907,mechanism,309,191,118,combination,0.00618158049972443,0.0777411321474694,Anti-PD-1
Pan-Cancer ## Anti-PD-1,purity_tmbPerMb_lt75_and_rna_geneset_KEGG_AXON_GUIDANCE_gt75,28,163,2,116,30,279,118,191,309,Non-Response,9.61205178656745e-05,0.100842962372855,0.0114130514699455,0.413386997322042,mechanism,309,191,118,combination,0.00618158049972443,0.0777411321474694,Anti-PD-1
